professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,name_not_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,help_useful,help_not_useful,comments,word_comment,gender,race,asian,hispanic,nh_black,nh_white,gives_good_feedback,caring,respected,participation_matters,clear_grading_criteria,skip_class,amazing_lectures,inspirational,tough_grader,hilarious,get_ready_to_read,lots_of_homework,accessible_outside_class,lecture_heavy,extra_credit,graded_by_few_things,group_projects,test_heavy,so_many_papers,beware_of_pop_quizzes,IsCourseOnline
David  Rayson,Normandale Community College,History department, Bloomington, MN,3.0,4.7,83%,1.9,EXTRA CREDIT (11)  Caring (11)  Respected (9)  Gives good feedback (8)  SO MANY PAPERS (6)  Amazing lectures (6)  Hilarious (6)  Inspirational (6)  Get ready to read (5)  LOTS OF HOMEWORK (4)  LECTURE HEAVY (3)  Clear grading criteria (2)  Tough Grader (1)  ACCESSIBLE OUTSIDE CLASS (1),127.0,12/16/2015,NAN,HIST1101,4.0,1.0,Not Mandatory,Yes,Yes,A,0.0,0.0,Super funny and nice guy. His class is pretty easy and you can retake your assignments.,16.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
David  Rayson,Normandale Community College,History department, Bloomington, MN,3.0,4.7,83%,1.9,EXTRA CREDIT (11)  Caring (11)  Respected (9)  Gives good feedback (8)  SO MANY PAPERS (6)  Amazing lectures (6)  Hilarious (6)  Inspirational (6)  Get ready to read (5)  LOTS OF HOMEWORK (4)  LECTURE HEAVY (3)  Clear grading criteria (2)  Tough Grader (1)  ACCESSIBLE OUTSIDE CLASS (1),127.0,12/05/2015,NAN,WORLDCIV1,5.0,1.0,Mandatory,Yes,,A,0.0,0.0,"A caring, loving, easy going, and funny/ He is by far a great teachers there no way to fail his class no WAY............",23.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
David  Rayson,Normandale Community College,History department, Bloomington, MN,3.0,4.7,83%,1.9,EXTRA CREDIT (11)  Caring (11)  Respected (9)  Gives good feedback (8)  SO MANY PAPERS (6)  Amazing lectures (6)  Hilarious (6)  Inspirational (6)  Get ready to read (5)  LOTS OF HOMEWORK (4)  LECTURE HEAVY (3)  Clear grading criteria (2)  Tough Grader (1)  ACCESSIBLE OUTSIDE CLASS (1),127.0,12/03/2015,NAN,HIST1101,5.0,3.0,Not Mandatory,Yes,,A+,0.0,0.0,He\'s a great professor. He gives good feedback. The class was very interesting.,13.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
David  Rayson,Normandale Community College,History department, Bloomington, MN,3.0,4.7,83%,1.9,EXTRA CREDIT (11)  Caring (11)  Respected (9)  Gives good feedback (8)  SO MANY PAPERS (6)  Amazing lectures (6)  Hilarious (6)  Inspirational (6)  Get ready to read (5)  LOTS OF HOMEWORK (4)  LECTURE HEAVY (3)  Clear grading criteria (2)  Tough Grader (1)  ACCESSIBLE OUTSIDE CLASS (1),127.0,11/11/2015,NAN,HIST1101,4.5,1.0,Mandatory,Yes,,B,1.0,1.0,"I\'m taken his next semester for TWO different classes. No test, and lot of movies. He is Great, lay back over all a very good teachers. You will not fail",30.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Arthur  Kroker,University of Victoria,Political Science department, Victoria, BC,12.0,3.9,,3.2,Respected (1)  Inspirational (1)  Tough Grader (1)  SO MANY PAPERS (1)  Amazing lectures (1),9.0,12/06/2015,NAN,POLI380,5.0,3.0,Not Mandatory,Yes,Yes,B,0.0,0.0,He is fascinated by what he teaches and it actually inspired me to learn - not many teachers can do that. He really cares about his students. Asks us questions to make sure he is teaching the subject well enough. One of my favourite professors.,45.0,unknown,hispanic,0.03865932,0.44189,0.098452576,0.4209982,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Arthur  Kroker,University of Victoria,Political Science department, Victoria, BC,12.0,3.9,,3.2,Respected (1)  Inspirational (1)  Tough Grader (1)  SO MANY PAPERS (1)  Amazing lectures (1),9.0,12/01/2015,NAN,POLI380,3.5,3.0,,Yes,,,0.0,0.0,Nice guy and amazing lecturer (certainly knows his McLuhan). However between the take home exams and essay you are ending up writing A LOT (certainly more than any other poli sci lecture or seminar),34.0,unknown,hispanic,0.03865932,0.44189,0.098452576,0.4209982,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Arthur  Kroker,University of Victoria,Political Science department, Victoria, BC,12.0,3.9,,3.2,Respected (1)  Inspirational (1)  Tough Grader (1)  SO MANY PAPERS (1)  Amazing lectures (1),9.0,01/02/2008,NAN,POLI430,5.0,3.0,,,,,0.0,0.0,"My favorite UVic prof. I still read ctheory, and I graduated 3 years ago.",14.0,unknown,hispanic,0.03865932,0.44189,0.098452576,0.4209982,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Arthur  Kroker,University of Victoria,Political Science department, Victoria, BC,12.0,3.9,,3.2,Respected (1)  Inspirational (1)  Tough Grader (1)  SO MANY PAPERS (1)  Amazing lectures (1),9.0,03/11/2004,NAN,POLI430,3.0,4.0,,,,,0.0,0.0,"He is definately brilliant when it comes to technoculture and post-modernism and gives you a new perspective but I had a hard time following the material - put a lot of work into my papers for mediocre marks. Not an easy class, but fresh and new.",46.0,unknown,hispanic,0.03865932,0.44189,0.098452576,0.4209982,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Arthur  Kroker,University of Victoria,Political Science department, Victoria, BC,12.0,3.9,,3.2,Respected (1)  Inspirational (1)  Tough Grader (1)  SO MANY PAPERS (1)  Amazing lectures (1),9.0,02/09/2004,NAN,POLI430,4.0,4.0,,,,,0.0,0.0,"Kroker is a breath of fresh in the Uvic poli sci dept. However, I found him to be dogmatic in his insistance on post-modernism/humanism as the only legitimate type of study. Anyone who wants to be challenged should seek him out, but NOT for an easy A.",47.0,unknown,hispanic,0.03865932,0.44189,0.098452576,0.4209982,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Arthur  Kroker,University of Victoria,Political Science department, Victoria, BC,12.0,3.9,,3.2,Respected (1)  Inspirational (1)  Tough Grader (1)  SO MANY PAPERS (1)  Amazing lectures (1),9.0,12/09/2003,NAN,POLI430,3.5,3.0,,,,,0.0,0.0,brilliant mind. Very respected technoculture scholar. Tough marker. Super interesting and inspiring lectures. An honor to have been in his class. Wished i liked cyberculture a bit more though... The contents were hard to graps concretely...,36.0,unknown,hispanic,0.038659308,0.44188988,0.098452546,0.4209982,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Arthur  Kroker,University of Victoria,Political Science department, Victoria, BC,12.0,3.9,,3.2,Respected (1)  Inspirational (1)  Tough Grader (1)  SO MANY PAPERS (1)  Amazing lectures (1),9.0,11/27/2003,NAN,POLI430,5.0,4.0,,,,,0.0,0.0,"Can\'t say enough good things about him ... great teacher, not easy to grasp - but very inspiring. Respectful of his students, open-minded, tolerant. In sum: best teacher I\'ve ever had ! Take a class with him, if you want to expand your horizons. =)",45.0,unknown,hispanic,0.038659308,0.44188988,0.098452546,0.4209982,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Arthur  Kroker,University of Victoria,Political Science department, Victoria, BC,12.0,3.9,,3.2,Respected (1)  Inspirational (1)  Tough Grader (1)  SO MANY PAPERS (1)  Amazing lectures (1),9.0,09/28/2003,NAN,POLI430,4.0,3.0,,,,,0.0,0.0,Cool class,2.0,unknown,hispanic,0.03865932,0.44189,0.098452576,0.4209982,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Arthur  Kroker,University of Victoria,Political Science department, Victoria, BC,12.0,3.9,,3.2,Respected (1)  Inspirational (1)  Tough Grader (1)  SO MANY PAPERS (1)  Amazing lectures (1),9.0,09/16/2003,NAN,POLI430,2.5,2.0,,,,,0.0,0.0,Very very smart and knows the po-mo world of cyberculture intimately. Rightly considered the successor to Marshal McLuhan. However class ends up being mostly fun coffee cafe intellectual masterbastion. Needs some meat in the lectures.,35.0,unknown,hispanic,0.03865932,0.44189,0.098452576,0.4209982,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,12/19/2015,NAN,GNHON2111H,4.5,2.0,Mandatory,Yes,Yes,A,1.0,0.0,"Professor Tarkow makes any topic interesting. I had him for two separate classes, and it was obvious that he really cares about his students and his classes. He can explain any concept and make it easy to understand, but he also pushes you to discover things for yourself. You get out what you put in, so definitely do the required readings.",61.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,12/21/2013,NAN,GN2111H,5.0,2.0,Not Mandatory,,,B-,2.0,0.0,"Ted - He\'s a legend. The man is hilarious and an amazing story teller. Struggled with his essays, but he was always willing to help. Got to that final ready to ace it! HIGHLY RECOMMENDED. He\'s great!",37.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,12/21/2011,NAN,HON2111,4.5,3.0,,,,,1.0,0.0,"One of the greatest professors you\'ll ever have. I took Ancient World with him, a class that I wasn\'t particularly interested in, but he made it relevant and interesting. I would\'ve loved a higher grade but I don\'t regret taking it b/c he\'s an awesome person to know (Dean of Arts & Sciences) and REALLY cares about his students. Take his class!",62.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,12/16/2010,NAN,CLHUM2300,4.5,3.0,,,,,1.0,0.0,"Tarkow is the best professor I\'ve had at Mizzou. He\'s really funny and is very open to different ideas and interpretations. He is a relatively harsh grader, but if you do the work and pay attention in class, you should be fine.",42.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,11/02/2010,NAN,CLHUM2300,4.0,2.0,,,,,1.0,0.0,"Taking Greek Classics in Translation with him. Super fun teacher. Mostly lectures, with some discussion. Interesting. Fair grader.",18.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,12/17/2008,NAN,HUMAN1,3.5,3.0,,,,,0.0,0.0,"he doesnt use blackboard, or powerpoints, and is pretty hard to follow while taking notes. you kinda have to adapt to his style.",23.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,09/26/2007,NAN,HUM2111,5.0,4.0,,,,,1.0,0.0,"One of the greatest teachers I have ever had. Tarkow is able to take student\'s comments at the beginning of class, and weave his lecture around those points. The discussion is always deep, but never tangential. He has a wonderful classroom presence. He\'s a picky grader, but he gives you all the tools in class you could ever need to do well.",62.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,03/02/2006,NAN,GNHON2111H,4.0,4.0,,,,,1.0,0.0,"Tarkow is a great guy. Some of his jokes get a little old after a while, especially his comparisons to Wal-Mart and MU sports teams. Eager to help and enjoys what he does.",33.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,01/22/2005,NAN,MYTH1060H,4.5,2.0,,,,,0.0,0.0,No Comments,2.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,01/10/2005,NAN,MYTHOLOGY3114,5.0,3.0,,,,,1.0,0.0,the best professor i\'ve had so far - makes mythology fun and easy to remember. i will never forget the voices!,21.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,10/25/2004,NAN,MYTHOLOGY,4.5,4.0,,,,,1.0,0.0,"He\'s really a nice guy, someone you feel comfortable chatting with and going to with concerns about the class. It\'s definitely not an easy class though, myth. contains a lot of information and it takes a lot of studying time to be successful on his exams.",46.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,10/12/2004,NAN,1014MYTH,5.0,2.0,,,,,1.0,0.0,"Tarkow is hilarous and tells jokes that are actually funny. Extremely personable. His summaries of myths are incredibly good, and he knows a crazy amount. The tests are fairly easy if you are willing to study. I highly suggest his classes.",41.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ted  Tarkow,University of Missouri - Columbia,Humanities department, Columbia, MO,12.0,4.5,,2.7,Get ready to read (1)  Hilarious (1),13.0,09/16/2003,NAN,DEANAS,5.0,1.0,,,,,1.0,0.0,"Ted Tarkow: The Man, The Myth, The Legend. He is seriously the single best professor I\'ve EVER seen. Uses humor, acting, and craziness to help ANY student learn the material. Ted Tarkow is THE MAN!",35.0,unknown,nh_black,0.022984298,0.07623026,0.46547645,0.43530902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,05/04/2018,NAN,ENG1101,4.0,3.0,Mandatory,Yes,Yes,A,0.0,0.0,"Professor Smith will make you work for an A, but it IS achievable! Stay ahead with your papers, writing a paper the night before will not cut it. The worst thing you can do to yourself is skip his class. Pop quizzes are frequent, but easy if you take notes when he lectures and review them!! Put in the work, you will do great!",64.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,01/22/2018,NAN,ENG1101,1.0,5.0,Mandatory,Yes,No,D,2.0,0.0,"Difficult an inaccessible teacher. He is one of the teachers that don\'t care about students. mean and inconsiderate. very boring lectures, stupid quizzes. Find another teacher if you can!",29.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,01/17/2018,NAN,ENG1101,1.0,4.0,Mandatory,Yes,No,C,3.0,1.0,"To save yourself do not take this class. Max is like a robot and his lectures are boring. He gives pop quizzes, which stinks, and he only grades your grammar and punctuation. He also does not give good feedback, and is unorganized. If he mixes up your papers with another class you will get an F on that paper. For your own good, DO NOT TAKE HIM!!!!!",67.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,12/08/2017,NAN,COMP1101,4.0,1.0,Mandatory,Yes,Yes,A,0.0,4.0,I don\'t know why everyone else is complaining so much about this class. It is a very easy A. If you show up and do your homework you will pass. He is a very easy grader if you have basic writing skills (or just check your grammar with Grammarly). His class is incredibly boring though and there are daily quizzes (very easy though).,63.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,12/07/2017,NAN,ENG1101,3.0,4.0,Mandatory,Yes,Yes,Not,0.0,0.0,"I had Smith for freshmen composition. He was a decent teacher, but one thing I noticed was he didnt really care about the writing aspect of your paper. As long as the grammar was near perfect you got an A. Also the quizzes he gives are stupid and basically re worded from the last quiz. Good thing they only make up 10%. Also dont miss class.",66.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,10/26/2017,NAN,COMP1101,1.0,5.0,,Yes,No,,3.0,0.0,"In my opinion he doesn\'t have a good way of teaching. He always quizzes you on grammar. He doesn\'t show any powerpoint or examples. And most of the time he spends the class time talking about things that aren\'t even related to anything in class, he always releases you early. He\'s one of those teachers that seem not to care.",60.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,05/18/2017,NAN,ENGL1000,1.0,3.0,Mandatory,Yes,No,C+,3.0,0.0,It seems that when it comes to papers this professor doesn\'t care much about the writing. Instead he cares more on the punctuation. His quizzes are random and repeated. His lectures don\'t relate much to actually English.,37.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,05/04/2017,NAN,COMP1101,5.0,4.0,Mandatory,Yes,Yes,A,0.0,2.0,"Smith is a very unemotional/robotic professor. He is a decent English professor, but he expects professionalism out of his students. There are pop quizzes at least twice a week, but they are always very easy. Do not get caught procrastinating on your papers because he catches small mistakes very easily.",50.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,04/18/2017,NAN,ENG1101,1.0,5.0,Mandatory,Yes,No,C-,3.0,0.0,"simply the worst professor I\'ve ever had, doesn\'t care for students, gives little to no sympathy what so ever, hard to talk to, and just not a nice guy. I recommend not taking this class, he is a tough grader, does meaningless quizzes",43.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,12/27/2016,NAN,ENG1101,3.0,4.0,Mandatory,Yes,No,A,0.0,0.0,"Daily attendance. Grades aren\'t posted, so your grade is unknown till the end. Make sure you listen closely to lectures and take detailed notes. 2-3 quizzes a week. He spends class time talking about different essay topics instead of essay writing techniques/strategies, but if you work hard and follow his instructions closely, an A is attainable.",56.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,12/23/2016,NAN,ENG1101,2.0,4.0,Mandatory,Yes,No,,0.0,0.0,"He refused to put any grades in the grade book. I had no other errors in my papers, except him writing ""confusing"" next to seemingly random sentences in my paper, somehow warranting me with a C grade on most papers. English has always been my strongest subject, and I usually ace papers. Not with this guy. Miss a peer editing day? 0 on that paper.",65.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,12/21/2016,NAN,1101ENG,1.0,5.0,Mandatory,Yes,No,,1.0,0.0,this teacher has no type of personality. His lectures are boring. He is not clear about what the assignments are going to be about. He is very unorganized. He doesn\'t care for his students. Attendance is a must. HE IS A HORRIBLE TEACHER. The whole class received no higher than a C. Avoid this class.,55.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,12/19/2016,NAN,ENGC1101,3.0,4.0,Mandatory,Yes,No,A,0.0,0.0,"Definitely not an easy ""A"", but it is possible. Total of 8 Essays including the final the essay. There are pop quizzes but if you attend class they\'re not too bad. Attendance is absolutely mandatory! 6 absences and your grade will drop a whole letter, and there are no excuses, Smith isn\'t very understanding. Try toFind a different prof. if you can!",62.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,12/13/2016,ENG1102,NAN,3.0,3.0,Mandatory,Yes,No,C+,0.0,0.0,"I\'m torn about this professor. There was a distinct rudeness from him at times that was very degrading and stand-offish. I want to maybe believe he is too intelligent to communicate with people of regular emotion? At times he was understanding, other times I felt his subtext was saying ""You are an idiot and I am more intelligent than you.""",60.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1
Max  Smith,Normandale Community College,English department, Bloomington, MN,2.0,3.8,21%,3.4,Tough Grader (21)  BEWARE OF POP QUIZZES (21)  Skip class? You won\'t pass. (12)  LECTURE HEAVY (5)  LOTS OF HOMEWORK (4)  SO MANY PAPERS (4)  Clear grading criteria (3)  Hilarious (3)  Participation matters (2)  Gives good feedback (1)  Caring (1),217.0,11/23/2016,ENG1102,NAN,1.0,4.0,,Yes,No,Not,1.0,0.0,This is the single worst teacher I have ever had in any of my years of schooling. His criteria for grading is not well done but if you stray from what he wants you will lost points heavily. Extremely strict on grading and doesn\'t bother putting logic together about why you did what you did. Extremely lazy and very bad feedback on your errors.,64.0,unknown,nh_white,0.05534918,0.19766766,0.27757257,0.46941057,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1
